group,number_in_group,home_planet,cryo_sleep,deck,num_in_cabin,side,destination,age,vip,room_service,food_court,shopping_mall,spa,vr_deck,total_spending,transported
347,1,Mars,False,F,64,S,TRAPPIST-1e,27.0,False,434.0,0.0,1434.0,0.0,0.0,1868.0,0
348,1,Mars,False,D,12,P,TRAPPIST-1e,22.0,False,142.0,2876.0,202.0,3.0,0.0,3223.0,1
350,1,Earth,True,G,60,P,PSO J318.5-22,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
352,1,Mars,False,F,78,P,TRAPPIST-1e,23.0,False,2001.0,0.0,2975.0,0.0,0.0,4976.0,0
356,1,Europa,True,B,15,P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
358,1,Earth,True,G,50,S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
358,2,Earth,True,G,50,S,PSO J318.5-22,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
359,1,Earth,False,F,66,S,PSO J318.5-22,26.0,False,148.0,0.0,453.0,0.0,88.0,689.0,0
360,1,Earth,False,F,67,S,TRAPPIST-1e,15.0,False,358.0,212.0,33.0,0.0,112.0,715.0,0
361,1,Earth,False,F,68,S,55 Cancri e,33.0,False,0.0,36.0,0.0,280.0,417.0,733.0,1
368,1,Mars,False,F,82,P,TRAPPIST-1e,26.0,False,2832.0,107.0,4447.0,15.0,4.0,7405.0,0
368,2,Mars,True,F,82,P,TRAPPIST-1e,61.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
369,1,Earth,False,G,53,S,TRAPPIST-1e,24.0,False,0.0,0.0,592.0,177.0,58.0,827.0,1
370,1,Earth,False,F,83,P,TRAPPIST-1e,30.0,False,0.0,95.0,0.0,441.0,1023.0,1559.0,0
371,1,Mars,True,F,84,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
373,1,Earth,True,G,62,P,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
375,1,Earth,False,E,22,P,TRAPPIST-1e,20.0,False,0.0,0.0,558.0,0.0,230.0,788.0,0
376,1,Earth,False,G,54,S,TRAPPIST-1e,22.0,False,116.0,0.0,786.0,6.0,0.0,908.0,1
377,1,Europa,False,C,15,S,55 Cancri e,63.0,False,0.0,1068.0,0.0,176.0,8188.0,9432.0,0
378,1,Europa,False,B,11,S,55 Cancri e,18.0,False,17.0,215.0,4.0,5132.0,697.0,6065.0,0
378,2,Europa,True,B,11,S,55 Cancri e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
378,3,Europa,False,B,11,S,TRAPPIST-1e,79.0,False,5649.0,235.0,7.0,2579.0,2175.0,10645.0,0
378,4,Europa,True,B,11,S,TRAPPIST-1e,56.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
378,5,Europa,True,B,11,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
378,6,Europa,False,B,11,S,TRAPPIST-1e,33.0,False,0.0,2491.0,6.0,1173.0,1059.0,4729.0,0
378,7,Europa,True,B,11,S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
379,1,Earth,False,G,63,P,TRAPPIST-1e,31.0,False,198.0,0.0,591.0,0.0,164.0,953.0,1
381,1,Europa,True,B,16,P,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
383,1,Earth,False,G,55,S,TRAPPIST-1e,28.0,False,82.0,773.0,0.0,3693.0,140.0,4688.0,0
383,2,Earth,True,G,55,S,PSO J318.5-22,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
384,1,Earth,False,G,56,S,55 Cancri e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
384,2,Earth,False,G,56,S,TRAPPIST-1e,14.0,False,3.0,0.0,881.0,25.0,0.0,909.0,1
385,1,Earth,False,G,65,P,TRAPPIST-1e,23.0,False,13.0,747.0,0.0,0.0,128.0,888.0,0
387,1,Earth,True,G,66,P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
388,1,Earth,True,G,57,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
389,1,Earth,False,E,23,P,TRAPPIST-1e,18.0,False,391.0,44.0,356.0,0.0,0.0,791.0,0
391,1,Europa,False,C,9,P,PSO J318.5-22,27.0,True,69.0,5728.0,0.0,0.0,987.0,6784.0,1
392,1,Earth,False,E,24,P,TRAPPIST-1e,48.0,False,0.0,111.0,0.0,1508.0,0.0,1619.0,0
395,1,Europa,False,B,17,P,55 Cancri e,31.0,True,0.0,11003.0,552.0,8157.0,5688.0,25400.0,0
395,2,Europa,False,B,17,P,55 Cancri e,61.0,False,1.0,608.0,0.0,3835.0,1.0,4445.0,0
396,1,Earth,True,G,59,S,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
397,1,Mars,True,F,69,S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
398,1,Mars,False,D,13,S,TRAPPIST-1e,22.0,False,28.0,420.0,36.0,6011.0,3.0,6498.0,0
401,1,Mars,False,D,14,S,TRAPPIST-1e,30.0,True,1056.0,0.0,0.0,0.0,0.0,1056.0,0
401,2,Mars,False,D,14,S,TRAPPIST-1e,30.0,False,1770.0,0.0,0.0,13.0,0.0,1783.0,0
403,1,Mars,False,D,13,P,TRAPPIST-1e,43.0,True,353.0,896.0,0.0,0.0,2.0,1251.0,1
407,2,Earth,False,F,90,P,TRAPPIST-1e,20.0,False,0.0,465.0,0.0,5.0,223.0,693.0,0
407,3,Earth,True,G,69,P,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
408,1,Mars,False,E,25,P,TRAPPIST-1e,35.0,False,1134.0,113.0,52.0,0.0,0.0,1299.0,0
409,1,Mars,False,F,71,S,TRAPPIST-1e,31.0,False,0.0,0.0,1116.0,2.0,0.0,1118.0,0
410,1,Earth,False,F,72,S,55 Cancri e,21.0,False,0.0,150.0,0.0,567.0,0.0,717.0,0
411,1,Earth,False,F,91,P,TRAPPIST-1e,16.0,False,691.0,0.0,101.0,140.0,0.0,932.0,0
412,1,Europa,False,C,11,P,TRAPPIST-1e,60.0,False,0.0,7255.0,5952.0,1537.0,0.0,14744.0,1
413,1,Earth,False,F,92,P,TRAPPIST-1e,18.0,False,0.0,157.0,0.0,352.0,60.0,569.0,0
415,1,Earth,True,G,60,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
417,1,Europa,True,B,18,P,55 Cancri e,68.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
417,2,Europa,False,B,18,P,55 Cancri e,22.0,False,0.0,1170.0,0.0,5467.0,1241.0,7878.0,0
417,3,Europa,True,B,18,P,TRAPPIST-1e,59.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
425,1,Mars,False,F,96,P,TRAPPIST-1e,37.0,False,1094.0,2.0,26.0,34.0,1.0,1157.0,0
425,2,Mars,True,F,96,P,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
425,3,Mars,True,F,96,P,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
428,1,Europa,False,C,16,S,TRAPPIST-1e,29.0,False,0.0,4118.0,0.0,715.0,3139.0,7972.0,1
429,1,Europa,False,A,5,S,55 Cancri e,20.0,False,2.0,10116.0,0.0,2.0,225.0,10345.0,1
429,2,Europa,True,A,5,S,55 Cancri e,46.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
430,1,Earth,False,F,75,S,TRAPPIST-1e,29.0,False,0.0,1026.0,0.0,16.0,0.0,1042.0,1
431,1,Mars,True,F,97,P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
432,1,Mars,False,F,76,S,TRAPPIST-1e,17.0,False,1483.0,10.0,0.0,0.0,0.0,1493.0,0
433,2,Europa,False,B,20,P,TRAPPIST-1e,47.0,False,4.0,891.0,0.0,2962.0,3656.0,7513.0,0
434,1,Mars,True,F,77,S,TRAPPIST-1e,45.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
435,1,Earth,True,G,62,S,TRAPPIST-1e,17.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
436,1,Earth,False,G,63,S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
436,2,Earth,False,G,63,S,PSO J318.5-22,56.0,False,46.0,11.0,0.0,622.0,0.0,679.0,0
437,1,Earth,False,F,78,S,TRAPPIST-1e,39.0,False,382.0,0.0,22.0,467.0,0.0,871.0,0
437,2,Earth,False,F,78,S,PSO J318.5-22,40.0,False,7.0,0.0,840.0,26.0,0.0,873.0,0
441,1,Earth,False,F,79,S,55 Cancri e,32.0,False,0.0,0.0,0.0,722.0,0.0,722.0,0
442,1,Earth,False,F,98,P,TRAPPIST-1e,35.0,False,7.0,1043.0,0.0,0.0,0.0,1050.0,0
444,1,Mars,False,D,15,P,TRAPPIST-1e,32.0,True,2484.0,429.0,102.0,0.0,0.0,3015.0,0
445,1,Earth,False,F,80,S,TRAPPIST-1e,25.0,False,1352.0,0.0,0.0,24.0,799.0,2175.0,0
446,1,Europa,True,B,21,P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
447,1,Earth,False,F,81,S,TRAPPIST-1e,22.0,False,9.0,0.0,795.0,0.0,0.0,804.0,1
448,1,Earth,False,E,27,P,TRAPPIST-1e,24.0,False,757.0,0.0,0.0,32.0,0.0,789.0,0
449,1,Earth,True,G,64,S,TRAPPIST-1e,11.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
452,1,Mars,True,E,26,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
453,1,Europa,True,B,14,S,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
453,3,Europa,True,B,14,S,TRAPPIST-1e,74.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
454,2,Europa,True,B,15,S,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
454,3,Europa,True,B,15,S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
456,1,Earth,False,F,83,S,TRAPPIST-1e,55.0,False,210.0,185.0,188.0,59.0,73.0,715.0,0
457,1,Earth,False,G,72,P,PSO J318.5-22,19.0,False,0.0,0.0,747.0,26.0,0.0,773.0,1
457,2,Earth,True,G,72,P,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
457,3,Earth,False,G,72,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
458,1,Europa,True,D,16,S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
459,1,Earth,False,F,84,S,TRAPPIST-1e,15.0,False,2156.0,0.0,0.0,59.0,2.0,2217.0,0
460,1,Earth,True,G,65,S,PSO J318.5-22,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
461,1,Earth,False,E,27,S,PSO J318.5-22,31.0,False,0.0,869.0,0.0,0.0,0.0,869.0,1
461,2,Earth,False,F,85,S,TRAPPIST-1e,22.0,False,0.0,70.0,182.0,612.0,20.0,884.0,1
461,3,Earth,False,G,66,S,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
463,2,Mars,False,F,100,P,TRAPPIST-1e,14.0,False,928.0,852.0,81.0,0.0,0.0,1861.0,0
465,1,Earth,False,E,28,P,TRAPPIST-1e,19.0,False,4.0,10.0,0.0,1178.0,428.0,1620.0,0
466,1,Earth,False,F,101,P,TRAPPIST-1e,36.0,False,0.0,0.0,863.0,1.0,1.0,865.0,0
471,1,Europa,False,B,22,P,TRAPPIST-1e,16.0,False,0.0,45.0,2.0,5183.0,170.0,5400.0,0
471,2,Europa,False,B,22,P,55 Cancri e,30.0,False,0.0,7972.0,0.0,0.0,4.0,7976.0,1
472,1,Earth,False,F,87,S,PSO J318.5-22,37.0,False,0.0,10.0,544.0,9.0,299.0,862.0,0
474,1,Earth,True,G,69,S,55 Cancri e,15.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
475,1,Earth,False,E,29,P,TRAPPIST-1e,36.0,False,0.0,0.0,38.0,9.0,943.0,990.0,0
476,2,Mars,True,F,103,P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
476,3,Mars,True,F,103,P,TRAPPIST-1e,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
477,1,Earth,False,E,30,P,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,1619.0,0.0,1624.0,0
481,1,Earth,True,G,70,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
482,1,Earth,False,E,28,S,TRAPPIST-1e,27.0,False,0.0,118.0,0.0,5.0,665.0,788.0,0
482,2,Earth,False,F,88,S,TRAPPIST-1e,28.0,False,0.0,14.0,0.0,0.0,615.0,629.0,0
485,1,Europa,False,B,17,S,55 Cancri e,21.0,False,0.0,33.0,0.0,3348.0,55.0,3436.0,0
490,1,Earth,True,G,71,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
499,1,Mars,True,F,89,S,55 Cancri e,27.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
499,2,Mars,False,E,29,S,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
500,1,Mars,False,D,19,P,55 Cancri e,21.0,False,513.0,0.0,1749.0,82.0,0.0,2344.0,1
503,1,Mars,False,F,90,S,TRAPPIST-1e,10.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
503,2,Mars,False,F,90,S,TRAPPIST-1e,43.0,False,1821.0,0.0,47.0,29.0,0.0,1897.0,0
503,3,Mars,False,E,31,S,TRAPPIST-1e,42.0,False,1246.0,35.0,16.0,0.0,0.0,1297.0,0
504,1,Europa,True,B,19,S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
504,2,Europa,True,B,19,S,55 Cancri e,54.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
504,4,Europa,False,B,19,S,TRAPPIST-1e,64.0,False,0.0,1737.0,11.0,401.0,752.0,2901.0,0
504,5,Europa,True,B,19,S,55 Cancri e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
506,1,Mars,True,F,91,S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
507,1,Earth,False,G,74,S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
510,1,Europa,False,C,16,P,TRAPPIST-1e,59.0,False,0.0,16521.0,0.0,323.0,0.0,16844.0,1
512,1,Europa,False,D,18,S,55 Cancri e,32.0,False,0.0,5755.0,0.0,59.0,122.0,5936.0,1
512,2,Europa,True,D,18,S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
513,1,Earth,True,G,78,P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
515,1,Europa,True,B,20,S,TRAPPIST-1e,50.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
516,1,Europa,False,A,6,S,55 Cancri e,55.0,False,113.0,2492.0,41.0,0.0,2376.0,5022.0,0
522,1,Earth,False,E,33,P,TRAPPIST-1e,42.0,False,0.0,0.0,750.0,0.0,156.0,906.0,0
523,1,Earth,False,E,33,S,TRAPPIST-1e,35.0,False,553.0,213.0,1733.0,0.0,6.0,2505.0,1
527,2,Mars,True,F,93,S,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
528,1,Europa,False,C,17,P,TRAPPIST-1e,46.0,False,0.0,1119.0,0.0,3427.0,6595.0,11141.0,0
529,1,Earth,True,G,81,P,PSO J318.5-22,26.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
531,1,Earth,True,G,82,P,55 Cancri e,1.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
533,1,Mars,False,D,21,P,TRAPPIST-1e,33.0,False,20.0,0.0,384.0,557.0,0.0,961.0,0
534,1,Europa,False,B,23,P,TRAPPIST-1e,34.0,False,98.0,715.0,29.0,5732.0,1902.0,8476.0,0
534,2,Europa,False,B,23,P,TRAPPIST-1e,49.0,False,3573.0,1308.0,316.0,641.0,25.0,5863.0,0
537,1,Earth,False,G,83,P,TRAPPIST-1e,22.0,False,0.0,5.0,0.0,320.0,352.0,677.0,0
538,1,Earth,False,F,110,P,TRAPPIST-1e,28.0,False,0.0,1073.0,0.0,0.0,5.0,1078.0,1
539,2,Europa,True,C,18,P,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
539,4,Europa,True,C,18,P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
539,5,Europa,False,C,18,P,TRAPPIST-1e,38.0,False,0.0,1793.0,479.0,9.0,4987.0,7268.0,0
540,1,Mars,True,F,95,S,TRAPPIST-1e,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
542,1,Earth,False,G,84,P,TRAPPIST-1e,26.0,False,9.0,0.0,0.0,0.0,878.0,887.0,0
545,1,Earth,False,F,111,P,TRAPPIST-1e,23.0,False,59.0,0.0,0.0,681.0,0.0,740.0,0
546,1,Earth,False,F,96,S,55 Cancri e,24.0,False,930.0,691.0,838.0,0.0,0.0,2459.0,0
547,1,Earth,False,F,97,S,TRAPPIST-1e,23.0,False,0.0,15.0,831.0,16.0,3.0,865.0,0
548,1,Earth,False,E,36,S,TRAPPIST-1e,24.0,False,0.0,86.0,704.0,0.0,1.0,791.0,1
549,1,Mars,False,D,19,S,PSO J318.5-22,32.0,False,666.0,0.0,0.0,252.0,1.0,919.0,1
549,2,Mars,True,F,98,S,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
550,1,Earth,False,F,99,S,TRAPPIST-1e,23.0,False,13.0,12.0,0.0,762.0,0.0,787.0,1
551,1,Earth,False,G,80,S,TRAPPIST-1e,42.0,False,126.0,0.0,266.0,445.0,12.0,849.0,0
552,1,Europa,True,C,21,S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
553,1,Europa,True,C,19,P,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
553,2,Europa,False,C,19,P,TRAPPIST-1e,37.0,False,0.0,6506.0,0.0,764.0,0.0,7270.0,1
555,1,Europa,True,C,20,P,55 Cancri e,61.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
555,2,Europa,False,C,20,P,TRAPPIST-1e,33.0,False,0.0,165.0,1.0,2525.0,0.0,2691.0,0
556,1,Earth,False,F,100,S,TRAPPIST-1e,19.0,False,0.0,1428.0,0.0,1.0,19.0,1448.0,1
559,1,Earth,False,F,102,S,PSO J318.5-22,21.0,False,0.0,12.0,580.0,0.0,79.0,671.0,0
560,1,Earth,False,G,81,S,TRAPPIST-1e,4.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
560,2,Earth,False,G,81,S,PSO J318.5-22,12.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
561,1,Earth,False,G,82,S,TRAPPIST-1e,22.0,False,0.0,0.0,332.0,442.0,0.0,774.0,0
563,1,Mars,False,F,114,P,55 Cancri e,33.0,False,840.0,642.0,402.0,21.0,0.0,1905.0,0
564,1,Europa,True,B,24,P,55 Cancri e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
564,2,Europa,True,B,24,P,TRAPPIST-1e,28.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
565,1,Mars,False,F,115,P,TRAPPIST-1e,31.0,False,697.0,0.0,612.0,0.0,0.0,1309.0,0
566,1,Mars,True,E,37,S,TRAPPIST-1e,13.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
567,1,Earth,True,G,83,S,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
569,1,Earth,False,F,116,P,TRAPPIST-1e,23.0,False,0.0,334.0,310.0,0.0,0.0,644.0,1
570,1,Europa,False,C,22,S,TRAPPIST-1e,36.0,True,530.0,5085.0,1.0,146.0,872.0,6634.0,1
571,1,Europa,True,C,21,P,55 Cancri e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
571,2,Europa,True,C,21,P,TRAPPIST-1e,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
571,3,Europa,True,C,21,P,TRAPPIST-1e,42.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
571,5,Europa,True,C,21,P,55 Cancri e,16.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
571,6,Europa,False,C,21,P,TRAPPIST-1e,55.0,False,0.0,1542.0,0.0,1814.0,1568.0,4924.0,0
571,7,Europa,True,C,21,P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
572,1,Earth,False,F,105,S,TRAPPIST-1e,19.0,False,1911.0,0.0,21.0,854.0,0.0,2786.0,0
575,1,Europa,True,E,34,P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
577,1,Earth,False,G,86,P,TRAPPIST-1e,65.0,False,0.0,0.0,521.0,105.0,0.0,626.0,0
579,1,Earth,False,F,108,S,TRAPPIST-1e,55.0,False,53.0,790.0,37.0,0.0,0.0,880.0,1
580,1,Earth,True,G,87,P,TRAPPIST-1e,49.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
581,1,Earth,False,E,38,S,TRAPPIST-1e,22.0,False,0.0,0.0,601.0,183.0,4.0,788.0,0
582,1,Mars,True,F,118,P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
583,1,Mars,True,F,109,S,TRAPPIST-1e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
583,2,Mars,True,F,109,S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
583,3,Mars,True,F,109,S,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
585,1,Mars,True,F,120,P,TRAPPIST-1e,48.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
585,2,Mars,True,F,120,P,TRAPPIST-1e,5.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
585,3,Mars,False,D,22,P,TRAPPIST-1e,23.0,False,2648.0,0.0,1092.0,0.0,0.0,3740.0,0
586,1,Europa,True,D,23,P,TRAPPIST-1e,53.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
587,1,Mars,False,F,121,P,TRAPPIST-1e,18.0,False,5.0,25.0,616.0,0.0,1042.0,1688.0,0
588,1,Earth,True,G,89,P,PSO J318.5-22,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
589,1,Earth,False,E,35,P,TRAPPIST-1e,23.0,False,234.0,1.0,551.0,0.0,1.0,787.0,0
590,1,Earth,False,G,90,P,TRAPPIST-1e,48.0,False,801.0,2.0,0.0,1.0,973.0,1777.0,0
591,1,Earth,True,G,86,S,PSO J318.5-22,19.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
594,1,Earth,False,G,87,S,55 Cancri e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
597,2,Earth,True,G,91,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
599,1,Mars,False,F,124,P,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
599,3,Mars,False,F,124,P,TRAPPIST-1e,26.0,False,1252.0,0.0,46.0,124.0,6.0,1428.0,0
599,4,Mars,True,F,124,P,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
600,1,Europa,False,C,23,S,TRAPPIST-1e,24.0,False,0.0,3385.0,826.0,9.0,793.0,5013.0,1
602,1,Mars,True,F,125,P,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
602,2,Mars,False,E,36,P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
602,3,Mars,True,F,125,P,TRAPPIST-1e,21.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
603,1,Earth,False,F,126,P,TRAPPIST-1e,21.0,False,0.0,0.0,12.0,0.0,747.0,759.0,0
608,1,Earth,False,G,94,P,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
611,1,Earth,True,G,90,S,PSO J318.5-22,31.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
612,1,Europa,True,B,25,P,TRAPPIST-1e,27.0,True,0.0,0.0,0.0,0.0,0.0,0.0,1
615,1,Earth,True,G,92,S,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
615,2,Earth,False,G,92,S,TRAPPIST-1e,7.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
615,3,Earth,True,G,92,S,55 Cancri e,3.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
618,1,Earth,False,G,95,P,55 Cancri e,21.0,False,0.0,0.0,908.0,49.0,0.0,957.0,1
618,2,Earth,False,F,131,P,PSO J318.5-22,21.0,False,1.0,368.0,0.0,0.0,388.0,757.0,0
619,2,Europa,True,C,24,S,55 Cancri e,43.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
623,1,Earth,True,G,93,S,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
628,1,Earth,False,F,133,P,TRAPPIST-1e,44.0,False,103.0,0.0,18.0,1197.0,1.0,1319.0,1
629,1,Earth,False,G,96,P,TRAPPIST-1e,38.0,False,0.0,0.0,0.0,1018.0,0.0,1018.0,0
630,1,Mars,True,F,112,S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
631,1,Mars,True,F,113,S,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
633,1,Mars,False,D,25,P,PSO J318.5-22,31.0,True,629.0,0.0,0.0,150.0,0.0,779.0,0
634,1,Earth,False,F,135,P,TRAPPIST-1e,39.0,False,0.0,1496.0,0.0,140.0,383.0,2019.0,0
635,1,Earth,False,G,94,S,TRAPPIST-1e,35.0,False,0.0,1778.0,0.0,0.0,0.0,1778.0,1
635,2,Earth,False,E,43,S,TRAPPIST-1e,37.0,False,614.0,0.0,50.0,11.0,319.0,994.0,0
636,1,Earth,False,F,136,P,55 Cancri e,13.0,False,0.0,7.0,0.0,339.0,359.0,705.0,0
636,2,Earth,False,F,136,P,TRAPPIST-1e,21.0,False,0.0,0.0,7.0,675.0,0.0,682.0,0
637,1,Mars,False,E,44,S,TRAPPIST-1e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0
638,1,Europa,True,B,28,P,55 Cancri e,20.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
641,1,Earth,False,F,114,S,TRAPPIST-1e,36.0,False,2.0,0.0,0.0,1958.0,19.0,1979.0,0
642,1,Europa,False,C,25,S,55 Cancri e,29.0,False,0.0,3344.0,0.0,118.0,972.0,4434.0,1
642,2,Europa,False,C,25,S,55 Cancri e,36.0,False,0.0,4967.0,82.0,1517.0,575.0,7141.0,1
642,3,Europa,False,C,25,S,TRAPPIST-1e,79.0,False,0.0,0.0,0.0,2210.0,2.0,2212.0,0
642,4,Europa,True,C,25,S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
642,5,Europa,True,C,25,S,55 Cancri e,30.0,False,0.0,0.0,0.0,0.0,0.0,0.0,1
